x f(x) g(x) h(x) 
3.6622073578595318 7.3244147157190636 14.411762731960494 0.21449067431850788
3.7123745819397995 7.424749163879599 14.781725036632702 0.21220723917672105
3.762541806020067 7.525083612040134 15.156720842048745 0.20997191011235952
3.8127090301003346 7.625418060200669 15.536750148208634 0.2077831827658096
3.8628762541806023 7.725752508361205 15.921812955112362 0.20563961485557083
3.9130434782608696 7.826086956521739 16.311909262759926 0.20353982300884957
3.9632107023411374 7.926421404682275 16.707039071151332 0.20148247978436656
4.013377926421405 8.02675585284281 17.107202380286573 0.19946631087391595
4.063545150501672 8.127090301003344 17.512399190165656 0.19749009247027743
4.11371237458194 8.22742474916388 17.922629500788585 0.19555264879005885
4.1638795986622075 8.327759197324415 18.337893312155344 0.19365284974093264
4.214046822742475 8.42809364548495 18.758190624265946 0.19178960872354073
4.264214046822743 8.528428093645486 19.183521437120394 0.1899618805590851
4.31438127090301 8.62876254180602 19.613885750718673 0.1881686595342983
4.364548494983278 8.729096989966555 20.049283565060794 0.18640897755610972
4.414715719063545 8.82943143812709 20.489714880146753 0.1846819024088944
4.464882943143813 8.929765886287626 20.935179695976558 0.18298653610771112
4.51505016722408 9.03010033444816 21.385678012550198 0.18132201334141904
4.565217391304348 9.130434782608695 21.841209829867672 0.1796875
4.615384615384616 9.230769230769232 22.301775147929 0.1780821917808219
4.665551839464883 9.331103678929766 22.767373966734155 0.17650531286894922
4.7157190635451505 9.431438127090301 23.238006286283152 0.17495611468695144
4.765886287625418 9.531772575250836 23.713672106575988 0.17343387470997682
4.816053511705686 9.632107023411372 24.19437142761267 0.17193789534215065
4.866220735785953 9.732441471571907 24.680104249393185 0.17046750285062715
4.916387959866221 9.832775919732441 25.17087057191754 0.16902204635387225
4.966555183946489 9.933110367892978 25.66667039518574 0.16760089686098653
5.016722408026756 10.033444816053512 26.167503719197775 0.16620344635908837
5.066889632107023 10.133779264214047 26.673370543953645 0.16482910694597575
5.117056856187291 10.234113712374581 27.184270869453357 0.16347731000546747
5.167224080267559 10.334448160535118 27.700204695696918 0.16214750542299347
5.217391304347826 10.434782608695652 28.22117202268431 0.16083916083916083
5.2675585284280935 10.535117056856187 28.74717285041554 0.15955176093916756
5.317725752508362 10.635451505016723 29.27820717889062 0.15828480677607198
5.367892976588629 10.735785953177258 29.81427500810953 0.15703781512605042
5.418060200668896 10.836120401337793 30.35537633807228 0.15581031787389266
5.4682274247491645 10.936454849498329 30.901511168778878 0.1546018614270941
5.518394648829432 11.036789297658864 31.45267950022931 0.1534120061570036
5.568561872909699 11.137123745819398 32.00888133242357 0.15224032586558045
5.618729096989966 11.237458193979933 32.57011666536168 0.15108640727640224
5.668896321070235 11.33779264214047 33.13638549904364 0.14994984954864593
5.719063545150502 11.438127090301004 33.70768783346943 0.1488302638128422
5.769230769230769 11.538461538461538 34.28402366863905 0.14772727272727273
5.819397993311037 11.638795986622075 34.86539300455253 0.14664051005394801
5.869565217391305 11.73913043478261 35.45179584120984 0.14556962025316456
5.919732441471572 11.839464882943144 36.04323217861098 0.1445142580956984
5.969899665551839 11.939799331103679 36.63970201675596 0.14347408829174665
6.0200668896321075 12.040133779264215 37.241205355644794 0.14244878513577894
6.070234113712375 12.14046822742475 37.84774219527746 0.141438032166509
6.120401337792642 12.240802675585284 38.459312535653964 0.14044152184124
6.17056856187291 12.34113712374582 39.075916376774316 0.13945895522388058
6.2207357859531776 12.441471571906355 39.697553718638495 0.1384900416859657
6.270903010033445 12.54180602006689 40.32422456124652 0.1375344986200552
6.321070234113712 12.642140468227424 40.95592890459838 0.1365920511649155
6.37123745819398 12.74247491638796 41.59266674869409 0.13566243194192376
6.421404682274248 12.842809364548495 42.23443809353363 0.13474538080216314
6.471571906354515 12.94314381270903 42.88124293911701 0.13384064458370637
6.521739130434783 13.043478260869566 43.53308128544424 0.1329479768786127
6.5719063545150505 13.143812709030101 44.1899531325153 0.13206713780918727
6.622073578595318 13.244147157190636 44.8518584803302 0.13119789381307592
6.672240802675585 13.34448160535117 45.51879732888894 0.13034001743679163
6.722408026755853 13.444816053511706 46.19076967819152 0.12949328713728886
6.7725752508361206 13.545150501672241 46.86777552823794 0.12865748709122202
6.822742474916388 13.645484949832776 47.5498148790282 0.1278324070115434
6.872909698996656 13.745819397993312 48.23688773056231 0.127017841971113
6.923076923076923 13.846153846153847 48.92899408284024 0.1262135922330097
6.973244147157191 13.946488294314381 49.626133935862015 0.12541946308724833
7.023411371237458 14.046822742474916 50.32830728962763 0.12463526469362235
7.073578595317726 14.147157190635452 51.035514144137096 0.12386081193040595
7.1237458193979935 14.247491638795987 51.74775449939039 0.12309592424866202
7.173913043478261 14.347826086956522 52.465028355387524 0.12234042553191488
7.224080267558529 14.448160535117058 53.18733571212851 0.12159414396095973
7.274247491638796 14.548494983277592 53.91467656961332 0.12085691188358932
7.3244147157190636 14.648829431438127 54.647050927841974 0.12012856568903174
7.374581939799331 14.749163879598662 55.38445878681446 0.11940894568690096
7.424749163879599 14.849498327759198 56.12690014653081 0.1186978959904724
7.474916387959866 14.949832775919733 56.874375006990974 0.1179952644041042
7.525083612040134 15.050167224080267 57.62688336819498 0.11730090231463318
7.575250836120402 15.150501672240804 58.384425230142845 0.11661466458658346
7.625418060200669 15.250836120401338 59.14700059283454 0.1159364094610314
7.6755852842809364 15.351170568561873 59.914609456270064 0.11526599845797995
7.725752508361205 15.45150501672241 60.68725182044945 0.11460329628210042
7.775919732441472 15.551839464882944 61.46492768537265 0.11394817073170731
7.826086956521739 15.652173913043478 62.247637051039696 0.11330049261083745
7.8762541806020065 15.752508361204013 63.035379917450584 0.11266013564431046
7.926421404682275 15.85284280936455 63.82815628460533 0.1120269763956538
7.976588628762542 15.953177257525084 64.62596615250389 0.11140089418777943
8.02675585284281 16.05351170568562 65.42880952114629 0.11078177102630604
8.076923076923077 16.153846153846153 66.23668639053254 0.11016949152542373
8.127090301003344 16.254180602006688 67.04959676066262 0.10956394283620374
8.177257525083613 16.354515050167226 67.86754063153657 0.10896501457725946
8.22742474916388 16.45484949832776 68.69051800315434 0.10837259876766944
8.277591973244148 16.555183946488295 69.51852887551594 0.10778658976207642
8.327759197324415 16.65551839464883 70.35157324862138 0.10720688418788096
8.377926421404682 16.755852842809364 71.18965112247066 0.10663338088445079
8.42809364548495 16.8561872909699 72.03276249706379 0.10606598084427102
8.478260869565217 16.956521739130434 72.88090737240074 0.10550458715596331
8.528428093645486 17.056856187290972 73.73408574848158 0.10494910494910493
8.578595317725753 17.157190635451506 74.59229762530622 0.10439944134078212
8.62876254180602 17.25752508361204 75.45554300287469 0.10385550538381381
8.678929765886288 17.357859531772576 76.32382188118702 0.10331720801658603
8.729096989966555 17.45819397993311 77.19713426024317 0.10278446201443796
8.779264214046822 17.558528428093645 78.07548014004317 0.10225718194254446
8.82943143812709 17.65886287625418 78.95885952058701 0.10173528411024159
8.879598662207359 17.759197324414718 79.84727240187472 0.10121868652674339
8.929765886287626 17.859531772575252 80.74071878390623 0.10070730885820141
8.979933110367893 17.959866220735787 81.6391986666816 0.10020107238605898
9.03010033444816 18.06020066889632 82.54271205020079 0.09969989996665556
9.080267558528428 18.160535117056856 83.45125893446382 0.09920371599203716
9.130434782608695 18.26086956521739 84.36483931947069 0.09871244635193133
9.180602006688963 18.361204013377925 85.2834532052214 0.09822601839684626
9.230769230769232 18.461538461538463 86.207100591716 0.09774436090225563
9.280936454849499 18.561872909698998 87.13578147895439 0.09726740403383213
9.331103678929766 18.662207357859533 88.06949586693662 0.09679507931369374
9.381270903010034 18.762541806020067 89.00824375566269 0.09632731958762887
9.431438127090301 18.862876254180602 89.95202514513261 0.09586405899326707
9.481605351170568 18.963210702341136 90.90084003534635 0.09540523292916402
9.531772575250836 19.06354515050167 91.85468842630395 0.09495077802476977
9.581939799331105 19.16387959866221 92.8135703180054 0.09450063211125158
9.632107023411372 19.264214046822744 93.77748571045068 0.09405473419314249
9.68227424749164 19.36454849498328 94.74643460363978 0.09361302442078898
9.732441471571907 19.464882943143813 95.72041699757274 0.0931754440635712
9.782608695652174 19.565217391304348 96.69943289224953 0.09274193548387097
9.832775919732441 19.665551839464882 97.68348228767016 0.0923124421117629
9.882943143812708 19.765886287625417 98.67256518383462 0.09188690842040566
9.933110367892978 19.866220735785955 99.66668158074296 0.09146527990211073
9.983277591973245 19.96655518394649 100.6658314783951 0.09104750304506698
10.033444816053512 20.066889632107024 101.6700148767911 0.09063352531070021
10.08361204013378 20.16722408026756 102.67923177593092 0.09022329511164756
10.133779264214047 20.267558528428093 103.69348217581458 0.08981676179032742
10.183946488294314 20.367892976588628 104.7127660764421 0.08941387559808613
10.234113712374581 20.468227424749163 105.73708347781343 0.08901458767490325
10.28428093645485 20.5685618729097 106.76643437992865 0.0886188500296384
10.334448160535118 20.668896321070235 107.80081878278767 0.08822661552080259
10.384615384615385 20.76923076923077 108.84023668639054 0.08783783783783783
10.434782608695652 20.869565217391305 109.88468809073724 0.08745247148288973
10.48494983277592 20.96989966555184 110.93417299582778 0.08707047175305765
10.535117056856187 21.070234113712374 111.98869140166217 0.08669179472310815
10.585284280936454 21.17056856187291 113.04824330824039 0.08631639722863742
10.635451505016723 21.270903010033447 114.11282871556249 0.08594423684966944
10.68561872909699 21.37123745819398 115.18244762362839 0.08557527189467658
10.735785953177258 21.471571906354516 116.25710003243812 0.08520946138500997
10.785953177257525 21.57190635451505 117.3367859419917 0.08484676503972759
10.836120401337793 21.672240802675585 118.42150535228912 0.08448714326080814
10.88628762541806 21.77257525083612 119.51125826333038 0.08413055711873946
10.936454849498329 21.872909698996658 120.60604467511551 0.08377696833847015
10.986622073578596 21.973244147157192 121.70586458764446 0.08342633928571427
11.036789297658864 22.073578595317727 122.81071800091723 0.08307863295359821
11.08695652173913 22.17391304347826 123.92060491493385 0.08273381294964029
11.137123745819398 22.274247491638796 125.0355253296943 0.08239184348305319
11.187290969899665 22.37458193979933 126.15547924519859 0.08205268935236004
11.237458193979933 22.474916387959865 127.28046666144674 0.08171631593331512
11.287625418060202 22.575250836120404 128.41048757843873 0.0813826891671203
11.33779264214047 22.67558528428094 129.54554199617456 0.08105177554892924
11.387959866220736 22.775919732441473 130.6856299146542 0.08072354211663066
11.438127090301004 22.876254180602007 131.8307513338777 0.0803979564399032
11.488294314381271 22.976588628762542 132.98090625384503 0.08007498660953401
11.538461538461538 23.076923076923077 134.1360946745562 0.07975460122699386
11.588628762541806 23.17725752508361 135.29631659601122 0.07943676939426143
11.638795986622075 23.27759197324415 136.46157201821012 0.07912146070388991
11.688963210702342 23.377926421404684 137.6318609411528 0.07880864522930943
11.73913043478261 23.47826086956522 138.80718336483935 0.07849829351535836
11.789297658862877 23.578595317725753 139.9875392892697 0.07819037656903766
11.839464882943144 23.678929765886288 141.1729287144439 0.07788486585048189
11.889632107023411 23.779264214046822 142.36335164036197 0.07758173326414115
11.939799331103679 23.879598662207357 143.55880806702385 0.077280951150168
11.989966555183948 23.979933110367895 144.75929799442963 0.07698249227600411
12.040133779264215 24.08026755852843 145.96482142257918 0.07668632982816107
12.090301003344482 24.180602006688964 147.1753783514726 0.07639243740419008
12.14046822742475 24.2809364548495 148.39096878110985 0.07610078900483583
12.190635451505017 24.381270903010034 149.6115927114909 0.07581135902636917
12.240802675585284 24.48160535117057 150.83725014261586 0.07552412225309421
12.290969899665551 24.581939799331103 152.06794107448462 0.07523905385002516
12.34113712374582 24.68227424749164 153.30366550709726 0.07495612935572825
12.391304347826088 24.782608695652176 154.5444234404537 0.07467532467532467
12.441471571906355 24.88294314381271 155.79021487455398 0.07439661607365015
12.491638795986622 24.983277591973245 157.04103980939811 0.07411998016856718
12.54180602006689 25.08361204013378 158.29689824498607 0.07384539392442578
12.591973244147157 25.183946488294314 159.55779018131787 0.07357283464566929
12.642140468227424 25.28428093645485 160.82371561839352 0.07330227997058103
12.692307692307693 25.384615384615387 162.09467455621305 0.07303370786516854
12.74247491638796 25.48494983277592 163.37066699477637 0.0727670966171818
12.792642140468228 25.585284280936456 164.6516929340835 0.07250242483026188
12.842809364548495 25.68561872909699 165.93775237413453 0.07223967141821695
12.892976588628763 25.785953177257525 167.22884531492937 0.07197881559942225
12.94314381270903 25.88628762541806 168.52497175646803 0.07171983689134084
12.993311036789297 25.986622073578594 169.82613169875057 0.07146271510516253
13.043478260869566 26.086956521739133 171.13232514177696 0.07120743034055727
13.093645484949834 26.187290969899667 172.44355208554717 0.07095396298054105
13.143812709030101 26.287625418060202 173.7598125300612 0.0707022936864507
13.193979933110368 26.387959866220736 175.08110647531907 0.07045240339302544
13.244147157190636 26.48829431438127 176.4074339213208 0.0702042733035924
13.294314381270903 26.588628762541806 177.73879486806635 0.0699578848853533
13.34448160535117 26.68896321070234 179.07518931555575 0.06971321986477035
13.39464882943144 26.78929765886288 180.41661726378902 0.06947026022304832
13.444816053511706 26.889632107023413 181.7630787127661 0.06922898819171104
13.494983277591974 26.989966555183948 183.114573662487 0.06898938624826949
13.545150501672241 27.090301003344482 184.47110211295177 0.06875143711197976
13.595317725752508 27.190635451505017 185.83266406416035 0.06851512373968836
13.645484949832776 27.29096989966555 187.1992595161128 0.06828042932176297
13.695652173913043 27.391304347826086 188.57088846880907 0.06804733727810651
13.745819397993312 27.491638795986624 189.94755092224923 0.06781583125425265
13.79598662207358 27.59197324414716 191.32924687643316 0.06758589511754068
13.846153846153847 27.692307692307693 192.71597633136096 0.06735751295336788
13.896321070234114 27.792642140468228 194.1077392870326 0.06713066906151774
13.946488294314381 27.892976588628763 195.50453574344806 0.06690534795256209
13.996655518394649 27.993311036789297 196.90636570060738 0.06668153434433542
14.046822742474916 28.093645484949832 198.31322915851052 0.06645921315847966
14.096989966555185 28.19397993311037 199.72512611715754 0.06623836951705804
14.147157190635452 28.294314381270905 201.14205657654838 0.06601898873923603
14.19732441471572 28.39464882943144 202.56402053668305 0.06580105633802817
14.247491638795987 28.494983277591974 203.99101799756156 0.06558455801710901
14.297658862876254 28.59531772575251 205.42304895918392 0.06536947966768693
14.347826086956522 28.695652173913043 206.8601134215501 0.06515580736543909
14.397993311036789 28.795986622073578 208.30221138466013 0.06494352736750651
14.448160535117058 28.896321070234116 209.74934284851403 0.06473262610954751
14.498327759197325 28.99665551839465 211.20150781311173 0.06452309020284851
14.548494983277592 29.096989966555185 212.65870627845328 0.06431490643149064
14.59866220735786 29.19732441471572 214.12093824453865 0.06410806174957118
14.648829431438127 29.297658862876254 215.5882037113679 0.0639025432784783
14.698996655518394 29.39799331103679 217.06050267894094 0.06369833830421816
14.749163879598662 29.498327759197323 218.53783514725785 0.06349543427479296
14.79933110367893 29.59866220735786 220.02020111631865 0.06329381879762912
14.849498327759198 29.698996655518396 221.50760058612323 0.06309347963705422
14.899665551839465 29.79933110367893 223.00003355667164 0.06289440471182162
14.949832775919733 29.899665551839465 224.4975000279639 0.0626965820926819
15.0 30.0 226.0 0.0625
