x,log(x),2log(x),3log(x)
2.2792642140468224,0.8238526777459008,1.6477053554918015,2.4715580332377023
2.311036789297659,0.8376962503769835,1.675392500753967,2.5130887511309505
2.342809364548495,0.8513507923863752,1.7027015847727505,2.5540523771591257
2.374581939799331,0.8648213966446746,1.7296427932893492,2.594464189934024
2.4063545150501673,0.8781129529367361,1.7562259058734722,2.6343388588102084
2.4381270903010033,0.8912301586179717,1.7824603172359434,2.673690475853915
2.4698996655518393,0.904177528580748,1.808355057161496,2.712532585742244
2.5016722408026757,0.9169594045837909,1.8339188091675818,2.7508782137513728
2.5334448160535117,0.9295799639928378,1.8591599279856756,2.7887398919785134
2.5652173913043477,0.9420432279765697,1.8840864559531394,2.826129683929709
2.596989966555184,0.9543530691980554,1.9087061383961108,2.863059207594166
2.62876254180602,0.9665132190385202,1.9330264380770403,2.8995396571155605
2.660535117056856,0.9785272743871551,1.9570545487743103,2.935581823161465
2.692307692307692,0.9903987040278769,1.9807974080557538,2.9711961120836308
2.7240802675585285,1.0021308546514134,2.0042617093028268,3.00639256395424
2.7558528428093645,1.0137269565187852,2.0274539130375704,3.0411808695563556
2.7876254180602005,1.0251901288001621,2.0503802576003243,3.0755703864004866
2.819397993311037,1.036523384611169,2.073046769222338,3.109570153833507
2.851170568561873,1.0477296357669854,2.095459271533971,3.1431889073009565
2.882943143812709,1.0588116972730066,2.1176233945460132,3.1764350918190196
2.9147157190635453,1.0697722915693892,2.1395445831387785,3.2093168747081675
2.9464882943143813,1.080614052545493,2.161228105090986,3.241842157636479
2.9782608695652173,1.0913395293390298,2.1826790586780596,3.274018588017089
3.0100334448160533,1.1019511899336243,2.2039023798672486,3.305853569800873
3.0418060200668897,1.1124514245674906,2.224902849134981,3.3373542737024717
3.0735785953177257,1.1228425489650007,2.2456850979300014,3.368527646895002
3.1053511705685617,1.133126807402074,2.266253614804148,3.399380422206222
3.137123745819398,1.1433063756155384,2.2866127512310768,3.429919126846615
3.168896321070234,1.153383363565895,2.30676672713179,3.460150090697685
3.20066889632107,1.1633598180622677,2.3267196361245355,3.4900794541868034
3.2324414715719065,1.1732377252576993,2.3464754505153986,3.5197131757730977
3.2642140468227425,1.183019013022406,2.366038026044812,3.5490570390672183
3.2959866220735785,1.1927055532020885,2.385411106404177,3.5781166596062652
3.3277591973244145,1.2022991637679064,2.4045983275358127,3.606897491303719
3.359531772575251,1.2118016108643026,2.423603221728605,3.635404832592908
3.391304347826087,1.221214610760442,2.442429221520884,3.663643832281326
3.423076923076923,1.2305398317106577,2.4610796634213155,3.691619495131973
3.4548494983277593,1.2397788957289522,2.4795577914579043,3.7193366871868565
3.4866220735785953,1.2489333802822702,2.4978667605645404,3.7468001408468106
3.5183946488294313,1.2580048199069687,2.5160096398139373,3.774014459720906
3.5501672240802673,1.2669947077526242,2.5339894155052485,3.800984123257873
3.5819397993311037,1.2759044970570623,2.5518089941141247,3.827713491171187
3.6137123745819397,1.2847356025562542,2.5694712051125084,3.8542068076687626
3.6454849498327757,1.293489401832503,2.586978803665006,3.880468205497509
3.677257525083612,1.3021672366041295,2.604334473208259,3.9065017098123884
3.709030100334448,1.3107704139596805,2.621540827919361,3.9323112418790416
3.740802675585284,1.3193002075394977,2.6386004150789955,3.957900622618493
3.7725752508361206,1.3277578586673178,2.6555157173346355,3.9832735760019533
3.8043478260869565,1.3361445774344192,2.6722891548688383,4.008433732303257
3.8361204013377925,1.3444615437386842,2.6889230874773684,4.033384631216053
3.8678929765886285,1.3527099082808074,2.705419816561615,4.058129724842422
3.899665551839465,1.3608907935197512,2.7217815870395023,4.082672380559254
3.931438127090301,1.3690052945894378,2.7380105891788755,4.107015883768313
3.963210702341137,1.3770544801785451,2.7541089603570903,4.1311634405356354
3.9949832775919734,1.385039393375178,2.770078786750356,4.155118180125534
4.026755852842809,1.39296105247808,2.78592210495616,4.17888315743424
4.058528428093645,1.4008204517759695,2.801640903551939,4.202461355327909
4.090301003344482,1.4086185622964862,2.8172371245929724,4.225855686889458
4.122073578595318,1.4163563325261588,2.8327126650523176,4.249068997578476
4.153846153846153,1.4240346891027376,2.848069378205475,4.272104067308213
4.18561872909699,1.4316545374811425,2.863309074962285,4.294963612443428
4.217391304347826,1.4392167625742331,2.8784335251484663,4.317650287722699
4.249163879598662,1.4467222293695323,2.8934444587390646,4.340166688108597
4.280936454849498,1.4541717835229764,2.9083435670459528,4.362515350568929
4.312709030100335,1.461566251930713,2.923132503861426,4.384698755792139
4.34448160535117,1.468906443279913,2.937812886559826,4.406719329839739
4.3762541806020065,1.4761931485795141,2.9523862971590282,4.428579445738542
4.408026755852843,1.4834271416717661,2.9668542833435323,4.450281425015298
4.4397993311036785,1.4906091797254073,2.9812183594508146,4.471827539176222
4.471571906354515,1.4977400037112567,2.9954800074225134,4.49322001113377
4.503344481605351,1.504820338860967,3.009640677721934,4.514461016582901
4.535117056856187,1.5118508951096543,3.0237017902193086,4.5355526853289625
4.566889632107023,1.5188323675230733,3.0376647350461465,4.55649710256922
4.59866220735786,1.5257654367099853,3.0515308734199706,4.577296310129956
4.630434782608695,1.53265076922033,3.06530153844066,4.597952307660989
4.662207357859532,1.5394890179297829,3.0789780358595658,4.618467053789349
4.693979933110368,1.5462808224112508,3.0925616448225015,4.6388424672337525
4.725752508361204,1.5530268092938408,3.1060536185876817,4.6590804278815225
4.75752508361204,1.5597275926097995,3.119455185219599,4.679182777829398
4.789297658862877,1.5663837741299045,3.132767548259809,4.699151322389714
4.821070234113712,1.5729959436877703,3.1459918873755406,4.718987831063311
4.852842809364549,1.5795646794935014,3.159129358987003,4.738694038480505
4.884615384615384,1.586090548437109,3.172181096874218,4.758271645311327
4.916387959866221,1.5925741063820955,3.185148212764191,4.777722319146287
4.948160535117057,1.599015898449578,3.198031796899156,4.797047695348734
4.9799331103678925,1.6054164592933224,3.210832918586645,4.816249377879967
5.011705685618729,1.6117763133660314,3.223552626732063,4.835328940098094
5.043478260869565,1.618095975177215,3.23619195035443,4.854287925531645
5.075250836120401,1.6243759495429668,3.2487518990859336,4.873127848628901
5.107023411371237,1.630616731827946,3.261233463655892,4.891850195483839
5.138795986622074,1.636818808179853,3.273637616359706,4.910456424539559
5.170568561872909,1.6429826557566807,3.2859653115133614,4.928947967270042
5.202341137123746,1.6491087429470053,3.2982174858940105,4.947326228841016
5.234113712374582,1.6551975295835673,3.3103950591671345,4.9655925887507015
5.265886287625418,1.6612494671503928,3.3224989343007856,4.983748401451178
5.297658862876254,1.6672649989836847,3.3345299979673695,5.0017949969510545
5.329431438127091,1.6732445604667048,3.3464891209334096,5.0197336814001146
5.361204013377926,1.6791885792188666,3.358377158437733,5.0375657376566
5.392976588628763,1.6850974752792411,3.3701949505584823,5.055292425837724
5.424749163879599,1.690971661284672,3.381943322569344,5.072914983854016
5.456521739130435,1.6968115426426889,3.3936230852853777,5.090434627928067
5.488294314381271,1.7026175176994045,3.405235035398809,5.107852553098214
5.520066889632107,1.708389977902561,3.416779955805122,5.125169933707683
5.551839464882943,1.7141293079599025,3.428258615919805,5.142387923879707
5.583612040133779,1.7198358859930227,3.4396717719860455,5.159507657979068
5.615384615384615,1.7255100836868542,3.4510201673737084,5.176530251060562
5.647157190635451,1.731152266434936,3.462304532869872,5.1934567993048075
5.678929765886288,1.7367627934806062,3.4735255869612125,5.210288380441819
5.710702341137123,1.7423420180542586,3.484684036108517,5.227026054162776
5.74247491638796,1.747890287506789,3.495780575013578,5.243670862520367
5.774247491638796,1.7534079434393606,3.506815886878721,5.260223830318082
5.806020066889632,1.758895321829609,3.517790643659218,5.276685965488827
5.837792642140468,1.7643527531544043,3.5287055063088086,5.293058259463213
5.869565217391305,1.7697805625092797,3.5395611250185595,5.309341687527839
5.90133779264214,1.7751790697246383,3.5503581394492767,5.325537209173915
5.933110367892977,1.7805485894788384,3.561097178957677,5.341645768436515
5.964882943143813,1.7858894314082598,3.5717788628165197,5.35766829422478
5.996655518394649,1.7912019002144464,3.5824038004288927,5.373605700643339
6.028428093645485,1.7964862957684178,3.5929725915368356,5.389458887305254
6.060200668896321,1.8017429132122382,3.6034858264244765,5.405228739636715
6.091973244147157,1.8069720430579321,3.6139440861158643,5.420916129173796
6.1237458193979935,1.8121739712838243,3.6243479425676486,5.436521913851473
6.155518394648829,1.8173489794283892,3.6346979588567785,5.452046938285168
6.187290969899665,1.8224973446816841,3.6449946893633682,5.467492034045052
6.219063545150502,1.8276193399744383,3.6552386799488765,5.482858019923315
6.250836120401337,1.8327152340648762,3.6654304681297525,5.498145702194629
6.282608695652174,1.8377852916233373,3.6755705832466745,5.513355874870012
6.31438127090301,1.8428297733147596,3.6856595466295192,5.528489319944279
6.346153846153846,1.8478489358790986,3.695697871758197,5.543546807637296
6.377926421404682,1.8528430322097327,3.7056860644194654,5.558529096629198
6.409698996655519,1.8578123114299234,3.715624622859847,5.57343693428977
6.441471571906354,1.8627570189673843,3.7255140379347687,5.588271056902153
6.473244147157191,1.8676773966270164,3.7353547932540327,5.603032189881049
6.505016722408027,1.8725736826618602,3.7451473653237204,5.61772104798558
6.536789297658863,1.8774461118423231,3.7548922236846463,5.63233833552697
6.568561872909699,1.8822949155237247,3.7645898310474495,5.646884746571175
6.600334448160535,1.8871203217122152,3.7742406434244304,5.661360965136645
6.632107023411371,1.8919225551291095,3.783845110258219,5.675767665387328
6.6638795986622075,1.8967018372736837,3.7934036745473674,5.690105511821051
6.695652173913043,1.9014583864844794,3.802916772968959,5.704375159453438
6.7274247491638794,1.9061924179991565,3.812384835998313,5.71857725399747
6.759197324414716,1.9109041440129346,3.8218082880258692,5.732712432038804
6.790969899665551,1.915593773735666,3.831187547471332,5.746781321206998
6.822742474916388,1.9202615134475756,3.840523026895151,5.760784540342726
6.854515050167224,1.9249075665537059,3.8498151331074117,5.774722699661117
6.88628762541806,1.929532133637103,3.859064267274206,5.788596400911309
6.918060200668896,1.9341354125107797,3.8682708250215594,5.802406237532339
6.949832775919733,1.9387175982684863,3.8774351965369727,5.816152794805459
6.981605351170568,1.943278883334324,3.886557766668648,5.829836650002972
7.013377926421405,1.9478194575112335,3.895638915022467,5.843458372533701
7.045150501672241,1.9523395080283847,3.9046790160567695,5.857018524085154
7.076923076923077,1.9568392195875035,3.913678439175007,5.870517658762511
7.108695652173913,1.9613187744081584,3.9226375488163168,5.883956323224475
7.1404682274247495,1.9657783522720385,3.931556704544077,5.897335056816115
7.172240802675585,1.9702181305662487,3.9404362611324975,5.910654391698746
7.2040133779264215,1.9746382843256474,3.9492765686512947,5.923914852976942
7.235785953177257,1.979038986274253,3.958077972548506,5.9371169588227595
7.2675585284280935,1.9834204068657433,3.9668408137314866,5.95026122059723
7.29933110367893,1.9877827143230709,3.9755654286461417,5.963348142969212
7.331103678929765,1.9921260746772196,3.984252149354439,5.9763782240316585
7.362876254180602,1.9964506518051222,3.9929013036102443,5.9893519554153665
7.394648829431438,2.00075660746676,4.00151321493352,6.0022698224002795
7.426421404682274,2.0050441013414706,4.010088202682941,6.015132304024412
7.45819397993311,2.009313291063478,4.018626582126956,6.027939873190434
7.489966555183947,2.0135643322566685,4.027128664513337,6.040692996770005
7.521739130434782,2.017797378568629,4.035594757137258,6.053392135705888
7.553511705685619,2.0220125817039722,4.0440251634079445,6.066037745111917
7.585284280936455,2.0262100914569565,4.052420182913913,6.07863027437087
7.617056856187291,2.030390055743427,4.060780111486854,6.091170167230281
7.648829431438127,2.0345526206320947,4.0691052412641895,6.103657861896284
7.6806020066889635,2.038697930375162,4.077395860750324,6.116093791125485
7.712374581939799,2.042826127438318,4.085652254876636,6.128478382314954
7.7441471571906355,2.0469373525301204,4.093874705060241,6.140812057590361
7.775919732441471,2.05103174463077,4.10206348926154,6.15309523389231
7.8076923076923075,2.0551094410203055,4.110218882040611,6.165328323060916
7.839464882943144,2.059170577306217,4.118341154612434,6.177511731918651
7.8712374581939795,2.0632152874505105,4.126430574901021,6.189645862351531
7.903010033444816,2.0672437037962212,4.1344874075924425,6.201731111388664
7.934782608695652,2.0712559570933964,4.142511914186793,6.213767871280189
7.966555183946488,2.075252176524559,4.150504353049118,6.225756529573676
7.998327759197324,2.079232489729665,4.15846497945933,6.237697469188995
8.03010033444816,2.083197022830567,4.166394045661134,6.249591068491701
8.061872909698996,2.0871459004549906,4.174291800909981,6.261437701364972
8.093645484949832,2.0910792457600453,4.182158491520091,6.273237737280136
8.12541806020067,2.0949971804552714,4.189994360910543,6.284991541365814
8.157190635451505,2.0988998248252337,4.1977996496504675,6.296699474475702
8.18896321070234,2.1027872977516857,4.205574595503371,6.308361893255057
8.220735785953178,2.106659716735294,4.213319433470588,6.3199791502058815
8.252508361204013,2.11051719791695,4.2210343958339,6.33155159375085
8.284280936454849,2.114359856098673,4.228719712197346,6.3430795682960195
8.316053511705686,2.1181878047641067,4.2363756095282135,6.35456341429232
8.347826086956522,2.122001156098632,4.244002312197264,6.3660034682958955
8.379598662207357,2.1258000210090926,4.251600042018185,6.377400063027277
8.411371237458194,2.1295845091431533,4.259169018286307,6.38875352742946
8.44314381270903,2.133354728908284,4.266709457816568,6.400064186724853
8.474916387959865,2.1371107874903976,4.274221574980795,6.411332362471192
8.506688963210703,2.1408527908721333,4.281705581744267,6.4225583726164
8.538461538461538,2.144580843850797,4.289161687701594,6.433742531552392
8.570234113712374,2.148295050055977,4.296590100111954,6.444885150167932
8.602006688963211,2.1519955119668235,4.303991023933647,6.45598653590047
8.633779264214047,2.155682330929017,4.311364661858034,6.4670469927870515
8.665551839464882,2.1593556071714235,4.318711214342847,6.47806682151427
8.69732441471572,2.163015439822441,4.326030879644882,6.489046319467322
8.729096989966555,2.1666619269260528,4.3333238538521055,6.499985780778158
8.76086956521739,2.170295165457588,4.340590330915176,6.510885496372763
8.792642140468228,2.173915251339195,4.34783050267839,6.5217457540175845
8.824414715719064,2.177522279455036,4.355044558910072,6.532566838365108
8.856187290969899,2.181116343666212,4.362232687332424,6.543349030998637
8.887959866220736,2.1846975368254165,4.369395073650833,6.55409261047625
8.919732441471572,2.188265950791328,4.376531901582656,6.564797852373983
8.951505016722408,2.1918216764427494,4.383643352885499,6.575465029328248
8.983277591973245,2.1953648036924966,4.390729607384993,6.5860944110774895
9.01505016722408,2.198895421501037,4.397790843002074,6.596686264503111
9.046822742474916,2.202413617889895,4.40482723577979,6.607240853669685
9.078595317725753,2.2059194799548196,4.411838959909639,6.617758439864459
9.110367892976589,2.2094130938787164,4.418826187757433,6.62823928163615
9.142140468227424,2.2128945449443673,4.425789089888735,6.638683634833102
9.173913043478262,2.216363917546917,4.432727835093834,6.649091752640751
9.205685618729097,2.2198212952061485,4.439642590412297,6.659463885618445
9.237458193979933,2.223266760578551,4.446533521157102,6.669800281735653
9.269230769230768,2.2267003954691726,4.453400790938345,6.6801011864075175
9.301003344481606,2.2301222808432786,4.460244561686557,6.690366842529835
9.332775919732441,2.233532496837802,4.467064993675604,6.700597490513406
9.364548494983277,2.2369311227726087,4.4738622455452175,6.710793368317827
9.396321070234114,2.2403182371615666,4.480636474323133,6.7209547114846995
9.42809364548495,2.243693917723426,4.487387835446852,6.731081753170278
9.459866220735785,2.2470582413925237,4.4941164827850475,6.741174724177571
9.491638795986622,2.2504112843293016,4.500822568658603,6.751233852987905
9.523411371237458,2.2537531219306506,4.507506243861301,6.761259365791952
9.555183946488294,2.2570838288400865,4.514167657680173,6.77125148652026
9.58695652173913,2.260403478957751,4.520806957915502,6.781210436873253
9.618729096989966,2.263712145450251,4.527424290900502,6.791136436350753
9.650501672240802,2.2670099007603346,4.534019801520669,6.801029702281004
9.68227424749164,2.2702968166164093,4.5405936332328185,6.810890449849228
9.714046822742475,2.2735729640419007,4.547145928083801,6.8207188921257025
9.74581939799331,2.2768384133644637,4.553676826728927,6.830515240093391
9.777591973244148,2.280093234225039,4.560186468450078,6.840279702675117
9.809364548494983,2.2833374955867645,4.566674991173529,6.850012486760294
9.841137123745819,2.286571265743745,4.57314253148749,6.859713797231235
9.872909698996656,2.289794612329677,4.579589224659354,6.86938383698903
9.904682274247492,2.2930076023263335,4.586015204652667,6.879022806979
9.936454849498327,2.296210302071921,4.592420604143842,6.888630906215763
9.968227424749164,2.299402777269295,4.59880555453859,6.898208331807885
10.0,2.302585092994046,4.605170185988092,6.907755278982138
